client_id,declared_income,employment_type,is_banked,base_risk_score,age,city_type,education_level,household_size,total_sessions,avg_duration,pct_conversion,avg_steps,tx_count,tx_avg_amount,tx_std_amount,tx_income_pct,payments_count,on_time_rate,overdue_rate,max_dpd,apps_count,approved_count,avg_decision_score,rejection_rate,risk_index
253,15000000.0,informal,True,0.4761904761904761,49,urban,secondary,5,4,130.88709587351815,0.25,2.75,18,120091.2773211464,58341.956675235815,0.3888888888888889,3,0.0,0.0,16,1,1,0.8784880777333028,0.0,0.5218847761689877
254,15000000.0,informal,True,0.5627705627705627,24,urban,none,5,4,119.03557529721617,0.5,2.0,9,96872.70673437965,44525.39181983399,0.5555555555555556,6,0.0,0.0,30,1,1,0.9272889725808198,0.0,0.5037512804185931
255,15000000.0,informal,True,0.4329004329004328,58,urban,university,5,3,152.24578493233068,0.3333333333333333,1.6666666666666667,10,125799.1736842414,55992.59661750436,0.7,3,0.0,0.0,17,1,1,0.8183629829524961,0.0,0.5043049749453227
256,15000000.0,informal,True,0.5281385281385281,44,rural,secondary,5,4,142.99768173554367,0.25,2.75,14,123755.57825622693,67730.14596941322,0.5714285714285714,9,0.1111111111111111,0.0,19,1,1,0.8901883695990921,0.0,0.4875557155117522
257,15000000.0,formal,True,0.19480519480519473,68,urban,secondary,1,11,178.24629827099082,0.5454545454545454,2.4545454545454546,15,147107.1149511476,69487.71043312599,0.4,6,0.0,0.0,10,1,1,1.0,0.0,0.4391074444229119
258,15000000.0,informal,True,0.4761904761904761,33,urban,secondary,7,6,180.84930653234315,0.3333333333333333,3.0,18,121701.62946927302,77808.4798442521,0.6666666666666666,15,0.0,0.0,28,2,2,0.9462963632371097,0.0,0.5112261565294428
259,15000000.0,informal,True,0.6883116883116882,20,urban,secondary,4,2,181.07688001196283,0.5,3.0,12,102076.4498779495,57339.806193524826,0.5,21,0.047619047619047616,0.047619047619047616,37,4,2,0.7796559198890354,0.5,0.6136596439744194
260,15000000.0,formal,True,0.04329004329004328,35,urban,secondary,5,6,204.03940415988245,0.3333333333333333,3.0,18,133637.3885984932,57102.58806470227,0.6666666666666666,9,0.2222222222222222,0.0,13,1,1,1.0,0.0,0.35674538357188346
261,15000000.0,formal,True,0.19480519480519473,73,urban,secondary,1,7,126.55566040389456,0.5714285714285714,2.857142857142857,16,130227.56334078315,55850.56396590632,0.3125,9,0.2222222222222222,0.0,26,1,1,1.0,0.0,0.3505163201461754
262,15000000.0,formal,True,0.0,36,urban,university,6,3,210.24336448439772,0.3333333333333333,4.0,24,151691.65253973103,70697.68350077157,0.4166666666666667,21,0.2857142857142857,0.0,29,3,3,1.0,0.0,0.3254616428116608
263,15000000.0,formal,True,0.04329004329004328,58,urban,secondary,5,7,201.70304208514065,0.5714285714285714,3.0,17,142848.70647355332,79566.09575464028,0.5882352941176471,6,0.5,0.0,9,1,1,1.0,0.0,0.21970598820630663
264,15000000.0,formal,True,0.19480519480519473,66,urban,secondary,3,5,164.6656534811031,0.2,3.8,21,112576.64988609734,64292.72312068041,0.6190476190476191,33,0.2727272727272727,0.0,17,4,4,0.8935242416542234,0.0,0.37864400210403926
265,15000000.0,formal,True,0.12987012987012983,34,urban,none,7,4,183.35698597245394,0.75,1.75,15,147101.66817328383,67964.99979940784,0.5333333333333333,3,0.0,0.0,20,1,1,1.0,0.0,0.40256360565875804
266,15000000.0,formal,True,0.0,54,urban,university,5,8,143.51135401047082,0.625,3.625,20,151778.5303189094,79914.16869956424,0.55,6,0.5,0.0,12,1,1,1.0,0.0,0.20593283685390773
267,15000000.0,informal,True,0.4761904761904761,29,urban,secondary,7,7,159.9120985886132,0.5714285714285714,2.7142857142857144,9,149397.50772926325,66867.80373496992,0.7777777777777778,9,0.1111111111111111,0.0,15,2,2,0.7708230840679327,0.0,0.4381384790011351
268,15000000.0,formal,True,0.08658008658008656,38,urban,primary,6,6,187.979987145442,0.6666666666666666,3.1666666666666665,21,145145.1329239911,54557.34743169206,0.5714285714285714,15,0.26666666666666666,0.0,24,2,2,1.0,0.0,0.30397829517455227
269,15000000.0,informal,True,0.4329004329004328,34,urban,university,2,8,162.36194451667464,0.5,3.0,26,116856.04957589555,73174.46456148528,0.46153846153846156,3,0.0,0.0,25,1,1,1.0,0.0,0.48298773566623293
270,15000000.0,informal,True,0.4761904761904761,56,urban,secondary,7,5,167.36801810711043,0.2,1.8,15,123347.83293841059,84697.53222821532,0.26666666666666666,9,0.1111111111111111,0.0,17,1,1,0.7949099829374199,0.0,0.48564546939453507
271,15000000.0,informal,True,0.7229437229437229,67,rural,primary,6,1,160.17016238673912,0.0,3.0,4,171321.99172869103,36705.174421948075,0.5,24,0.041666666666666664,0.041666666666666664,39,3,1,0.6539462672154904,0.6666666666666667,0.7158854959718723
272,15000000.0,independent,True,0.36796536796536794,32,urban,primary,2,5,154.7563104453795,0.4,2.6,14,109838.96329604591,62586.81114102463,0.6428571428571429,6,0.3333333333333333,0.0,17,1,1,1.0,0.0,0.35749287118296835
273,15000000.0,formal,True,0.09523809523809522,34,rural,secondary,6,7,216.90107963324377,0.7142857142857143,3.857142857142857,12,142748.54256430324,102388.80193876076,0.8333333333333334,15,0.4,0.0,16,2,2,1.0,0.0,0.24811051742753523
274,15000000.0,informal,True,0.6363636363636364,64,rural,university,4,4,136.08276868043197,0.5,2.75,10,94563.41883184582,63694.24142302518,0.6,21,0.09523809523809523,0.0,27,2,2,0.7949084320349392,0.0,0.47897345034744326
275,15000000.0,formal,True,0.04329004329004328,44,urban,secondary,7,5,162.3175898456836,0.4,4.8,12,167736.18997509792,75736.03918822331,0.75,15,0.3333333333333333,0.0,15,3,3,1.0,0.0,0.3055840093020681
276,15000000.0,informal,True,0.5194805194805193,47,urban,primary,2,3,170.56612916748827,0.6666666666666666,2.3333333333333335,13,75866.88471005987,40454.20562996442,0.5384615384615384,3,0.0,0.0,17,1,1,0.9168462858639878,0.0,0.47551285955538325
277,15000000.0,formal,True,0.04329004329004328,58,urban,secondary,2,6,138.47021110476535,0.6666666666666666,3.0,9,164540.48308368627,97944.19228636955,0.7777777777777778,3,0.6666666666666666,0.0,6,1,1,1.0,0.0,0.1435729907809862
278,15000000.0,formal,True,0.09523809523809522,25,rural,secondary,3,8,159.1070026185239,0.875,3.0,23,156022.5534984165,50155.37540293151,0.6956521739130435,30,0.3333333333333333,0.0,17,3,3,1.0,0.0,0.2531352952576064
279,15000000.0,formal,True,0.23809523809523805,67,urban,primary,4,6,156.5518003265431,0.5,3.3333333333333335,10,153040.53291786584,88415.32574279854,0.3,24,0.25,0.0,18,3,3,0.9932407949028449,0.0,0.35591484178178895
280,15000000.0,formal,True,0.0,38,urban,university,5,7,177.50874117780512,0.8571428571428571,3.857142857142857,18,144338.4120484657,70269.92778418466,0.7222222222222222,6,0.5,0.0,20,1,1,1.0,0.0,0.17624096785803275
281,15000000.0,informal,True,0.5627705627705627,55,urban,none,2,3,112.95289200728139,0.3333333333333333,3.0,8,68332.61058651083,42944.03430637522,0.5,36,0.0,0.027777777777777776,40,4,3,0.8537219690412878,0.25,0.5801380545019978
282,15000000.0,informal,True,0.4329004329004328,42,urban,university,5,3,163.2453726837683,0.6666666666666666,2.0,9,110091.32688875476,58838.547744473566,0.6666666666666666,9,0.1111111111111111,0.0,22,1,1,1.0,0.0,0.41903601782896377
283,15000000.0,independent,True,0.28138528138528135,60,urban,technical,1,7,151.0080256218727,0.7142857142857143,3.5714285714285716,17,129324.17695551232,67726.63369678623,0.5294117647058824,15,0.06666666666666667,0.0,29,2,2,1.0,0.0,0.4057750339137898
284,15000000.0,formal,True,0.08658008658008656,52,urban,primary,3,5,214.83691004478214,0.6,3.0,19,149237.90028982577,61527.7580643792,0.631578947368421,3,0.3333333333333333,0.0,12,1,1,1.0,0.0,0.2869245037512805
285,15000000.0,informal,True,0.4329004329004328,27,urban,technical,5,10,121.07211781402289,0.3,3.1,13,122894.65939648436,55291.02902829443,0.5384615384615384,45,0.08888888888888889,0.0,28,5,5,0.9586060890140455,0.0,0.47446083995459704
286,15000000.0,informal,True,0.4848484848484848,28,rural,technical,2,6,145.9944557954101,0.6666666666666666,2.8333333333333335,10,86357.84580021379,52480.88064708933,0.4,12,0.0,0.0,18,2,2,0.904828720941718,0.0,0.46997591428808727
287,15000000.0,informal,True,0.6277056277056277,68,urban,secondary,4,4,141.8918217640457,0.25,2.75,18,80649.68302016889,60517.0555243347,0.2777777777777778,9,0.0,0.0,29,1,1,1.0,0.0,0.5461089117134077
288,15000000.0,informal,True,0.4761904761904761,47,urban,secondary,5,9,145.48373155085574,0.3333333333333333,2.888888888888889,16,95965.2410718634,57724.928698748554,0.5625,15,0.06666666666666667,0.0,25,2,2,0.8947561287045711,0.0,0.48564546939453507
289,15000000.0,informal,True,0.5627705627705627,33,urban,none,2,7,110.74217883538095,0.0,3.0,7,129047.18224853497,25731.810514031953,0.7142857142857143,15,0.13333333333333333,0.0,30,3,2,0.7792831618249657,0.33333333333333337,0.5804933418233161
290,15000000.0,informal,True,0.5714285714285713,26,rural,primary,7,5,161.92862864912553,0.4,2.6,12,115525.1819135773,50380.344006748164,0.8333333333333334,6,0.0,0.0,26,1,1,0.8830815600004404,0.0,0.5179258603028709
291,15000000.0,independent,True,0.28138528138528135,25,urban,technical,6,4,121.78696356232673,1.0,3.75,13,113769.63235664912,37533.28966769596,0.5384615384615384,15,0.13333333333333333,0.0,17,2,2,0.9302847298789166,0.0,0.3436505080147283
292,15000000.0,informal,True,0.7229437229437229,70,rural,primary,7,2,66.30951516511126,0.5,3.0,13,115045.14010213224,83883.8952248099,0.6153846153846154,9,0.0,0.0,28,1,1,0.937041740365288,0.0,0.5293596522798372
293,15000000.0,informal,True,0.6709956709956709,73,urban,primary,4,3,82.91298817551198,0.3333333333333333,3.3333333333333335,11,62733.64871394226,46567.82750566743,0.5454545454545454,9,0.0,0.0,26,1,1,0.9980703928839514,0.0,0.542371473657983
294,15000000.0,informal,True,0.5281385281385281,40,rural,secondary,3,7,133.4504271613696,0.42857142857142855,2.0,7,76283.68660591143,30778.16328368661,0.42857142857142855,9,0.1111111111111111,0.0,27,1,1,0.8442497519894622,0.0,0.4647158162841561
295,15000000.0,informal,True,0.5194805194805193,29,urban,primary,7,1,153.63275425023753,1.0,2.0,6,99683.81446873529,57234.671518865274,0.16666666666666666,15,0.0,0.0,25,2,2,0.7890303400614469,0.0,0.43287838099720377
296,15000000.0,formal,True,0.0,41,urban,technical,6,11,165.11058046570403,0.9090909090909091,3.3636363636363638,23,143912.24887490744,73672.26494934836,0.6521739130434783,30,0.4,0.0,20,4,4,1.0,0.0,0.207967664239639
297,15000000.0,informal,True,0.4329004329004328,25,urban,technical,6,6,119.6016080744035,0.5,2.5,14,123352.84289532728,58071.53427350061,0.5,24,0.0,0.0,25,3,3,0.9479468123853705,0.0,0.48298773566623293
298,15000000.0,formal,True,0.05194805194805194,49,rural,technical,2,2,68.64607307176173,0.0,2.5,9,122828.34972157353,54591.9179991221,0.6666666666666666,21,0.2857142857142857,0.0,26,3,3,1.0,0.0,0.3764015392707843
299,15000000.0,formal,True,0.18181818181818177,53,rural,none,7,3,170.07719146459326,0.3333333333333333,2.6666666666666665,12,147724.54636992936,66595.66233120639,0.4166666666666667,3,0.0,0.0,11,1,1,1.0,0.0,0.46416212175742644
300,15000000.0,informal,True,0.6277056277056277,74,urban,secondary,4,9,109.51864924909393,0.3333333333333333,2.7777777777777777,7,138201.5366284457,72230.80493633954,0.42857142857142855,6,0.16666666666666666,0.16666666666666666,31,1,1,0.8565599034377139,0.0,0.5141330527947731
301,15000000.0,formal,True,0.0,36,urban,technical,6,5,227.86706668932976,0.4,4.4,17,152626.4449061411,56009.839618366095,0.5882352941176471,9,0.0,0.0,20,1,1,1.0,0.0,0.4265662633924864
302,15000000.0,independent,True,0.3246753246753246,29,urban,secondary,6,6,156.5378982231189,0.3333333333333333,2.8333333333333335,12,82737.15027483151,53340.911882773486,0.6666666666666666,6,0.3333333333333333,0.0,16,1,1,0.7977158302349985,0.0,0.3590985853104842
303,15000000.0,informal,True,0.4329004329004328,25,urban,technical,1,5,159.6411464524273,0.6,3.0,14,119131.14328958456,41950.88979207535,0.5,3,0.0,0.0,26,1,1,0.680477102390958,0.0,0.4701973920987791
304,15000000.0,informal,True,0.4761904761904761,39,urban,secondary,1,6,115.47132985602036,0.16666666666666666,2.3333333333333335,17,130024.50167625732,66567.38823806126,0.4117647058823529,21,0.09523809523809523,0.0,25,3,3,0.8414259239600841,0.0,0.4959995570443786
305,15000000.0,independent,True,0.3246753246753246,52,urban,secondary,1,4,118.49006869782488,0.5,4.0,15,100427.71849863944,65688.39796698852,0.5333333333333333,3,0.0,0.0,15,1,1,1.0,0.0,0.4656847817059328
306,15000000.0,independent,True,0.5800865800865799,21,urban,primary,5,5,90.07784257026617,0.4,2.0,9,141916.568623634,66854.8481086851,0.3333333333333333,15,0.0,0.0,28,2,2,0.8392331045335423,0.0,0.5193100966196948
307,15000000.0,informal,True,0.5844155844155843,61,urban,technical,7,8,127.95130902156166,0.5,2.625,8,127024.58651466868,67050.0749666058,0.375,3,0.0,0.0,23,1,1,0.9636091843053922,0.0,0.507211871210653
308,15000000.0,formal,True,0.1385281385281385,44,rural,primary,1,6,179.9314950639995,0.6666666666666666,3.5,20,152783.89346627844,67276.81137696,0.7,6,0.0,0.0,10,1,1,0.9018427145071399,0.0,0.41460646161512693
309,15000000.0,informal,True,0.5844155844155843,63,urban,university,1,3,118.78838357050618,0.6666666666666666,2.3333333333333335,14,120633.8758048833,74883.08346429114,0.5714285714285714,3,0.0,0.0,17,1,1,0.7693912809519989,0.0,0.48589463193156335
310,15000000.0,formal,True,0.04329004329004328,44,urban,secondary,4,1,185.23259397532763,1.0,4.0,20,123597.06773721168,74834.81355217512,0.65,3,0.3333333333333333,0.0,20,1,1,1.0,0.0,0.22884194789734508
311,15000000.0,informal,True,0.5194805194805193,26,urban,primary,3,3,147.977787379644,0.6666666666666666,1.3333333333333333,8,103064.8815019034,95291.1207048566,0.125,12,0.0,0.0,29,2,2,0.8648676370748234,0.0,0.47551285955538325
312,15000000.0,informal,True,0.6450216450216448,19,urban,technical,1,3,108.55049658558717,0.6666666666666666,2.6666666666666665,7,97075.0301544499,52473.118322840186,0.42857142857142855,15,0.06666666666666667,0.13333333333333333,35,2,2,0.750880667316978,0.0,0.5041111818609673
313,15000000.0,formal,True,0.04329004329004328,49,urban,secondary,5,9,176.06277319906974,0.5555555555555556,4.0,17,180122.40226025294,57938.30508772078,0.6470588235294118,12,0.25,0.0,15,2,2,1.0,0.0,0.3176637782268856
314,15000000.0,independent,True,0.36796536796536794,48,urban,primary,7,4,122.81024934560529,0.75,2.5,15,128700.01249744296,65911.19149946564,0.5333333333333333,18,0.2222222222222222,0.0,23,2,2,0.9982375514867222,0.0,0.3553611472550594
315,15000000.0,formal,True,0.15151515151515146,64,urban,university,2,11,158.56063424456542,0.8181818181818182,3.3636363636363638,20,175929.8369223867,85584.97256630045,0.6,12,0.08333333333333333,0.0,23,1,1,1.0,0.0,0.36532764873619217
316,15000000.0,informal,True,0.5844155844155843,68,urban,technical,1,8,102.3814434502248,0.375,1.875,10,113167.55523653221,52461.356042607644,0.6,12,0.0,0.0,26,2,2,0.7567905770529566,0.0,0.5231998006699704
317,15000000.0,informal,True,0.4761904761904761,27,urban,secondary,2,5,118.12747944867411,0.4,2.4,16,100040.4181491697,55855.086948274395,0.625,3,0.3333333333333333,0.0,17,1,1,0.7207182241345018,0.0,0.3747958251432685
318,15000000.0,independent,True,0.28138528138528135,35,urban,technical,2,6,208.56454417968598,0.5,2.5,19,159706.8711013123,74813.41354310779,0.5263157894736842,6,0.0,0.0,20,1,1,1.0,0.0,0.4587636001218128
319,15000000.0,independent,True,0.3246753246753246,29,urban,secondary,4,4,140.08513299360817,0.0,3.75,21,144951.66309771576,63554.0064817125,0.5714285714285714,18,0.1111111111111111,0.0,19,2,2,1.0,0.0,0.4870020209850226
320,15000000.0,informal,True,0.4761904761904761,24,urban,secondary,1,2,260.2872069707012,0.0,3.0,13,130987.78323657672,78868.47976837942,0.7692307692307693,27,0.07407407407407407,0.0,30,4,4,0.8089514000288267,0.0,0.5254376493821692
321,15000000.0,formal,True,0.29870129870129863,18,urban,primary,3,5,126.17629112742875,0.4,3.2,18,143581.7455960162,78917.7907308386,0.6666666666666666,39,0.10256410256410256,0.0,24,4,4,0.979277594096252,0.0,0.4349675130384413
322,15000000.0,informal,True,0.5194805194805193,22,urban,primary,1,2,93.34317745873187,0.5,3.0,9,165729.36263230795,44482.34410324681,0.5555555555555556,12,0.08333333333333333,0.0,29,1,1,1.0,0.0,0.46485423991583835
323,15000000.0,informal,True,0.4761904761904761,47,urban,secondary,5,4,132.6830363573152,0.25,2.75,17,141132.62003618712,73120.02847120819,0.5294117647058824,6,0.0,0.0,26,1,1,0.8588593781496455,0.0,0.5218847761689877
324,15000000.0,informal,True,0.4761904761904761,26,urban,secondary,4,7,145.44513002875374,0.42857142857142855,2.7142857142857144,11,101766.76222473504,46237.76548298978,0.36363636363636365,6,0.0,0.0,29,1,1,0.9227149273355871,0.0,0.4990448769413915
325,15000000.0,informal,True,0.4848484848484848,29,rural,technical,1,1,172.41606672643718,1.0,2.0,7,127751.0502515059,77294.0306581815,0.14285714285714285,15,0.2,0.0,19,3,2,0.7335226305483676,0.33333333333333337,0.41455109216245395
326,15000000.0,informal,True,0.4761904761904761,24,urban,secondary,1,2,185.6759620710734,0.0,4.5,16,110724.586108297,45329.78087422936,0.375,18,0.2222222222222222,0.0,26,3,3,0.9447829398363354,0.0,0.46859167797126333
327,15000000.0,formal,True,0.04329004329004328,59,urban,secondary,4,8,236.41570303377733,0.5,2.625,23,139633.76876538908,70484.68603319848,0.7391304347826086,24,0.375,0.0,17,3,3,1.0,0.0,0.276805736275297
328,15000000.0,informal,True,0.4329004329004328,54,urban,technical,5,2,140.44664990945225,0.5,2.5,12,96196.87822090031,47461.92509528924,0.5833333333333334,9,0.1111111111111111,0.0,23,1,1,0.9869770703310945,0.0,0.44035325710805345
329,15000000.0,informal,True,0.5844155844155843,72,urban,university,2,5,77.73319825399815,0.0,1.8,12,131461.57047706627,57026.1890801867,0.4166666666666667,12,0.0,0.08333333333333333,42,1,1,0.7596581020304142,0.0,0.592480828327012
330,15000000.0,informal,True,0.4761904761904761,24,urban,secondary,3,4,113.23197379855362,0.75,2.5,17,117202.43082873164,70791.09538514842,0.5882352941176471,6,0.0,0.0,19,1,1,0.8689295090405729,0.0,0.45793305833171843
331,15000000.0,informal,True,0.4329004329004328,29,urban,university,5,8,150.7839581033156,0.625,2.75,10,119711.87707218376,82059.77040977404,0.6,30,0.13333333333333333,0.0,26,4,4,0.9206214925244485,0.0,0.4158384319371003
332,15000000.0,informal,True,0.4329004329004328,43,urban,technical,4,4,86.0827215718495,0.25,3.25,11,131294.85656678886,67276.86075232888,0.6363636363636364,39,0.1282051282051282,0.0,30,4,4,0.8881139953886759,0.0,0.4657699654792759
333,15000000.0,formal,True,0.08658008658008656,54,urban,primary,1,8,165.66998645094944,0.625,4.25,10,171686.19541265667,63655.04261353546,0.6,9,0.2222222222222222,0.0,10,1,1,1.0,0.0,0.3263613964175965
334,15000000.0,informal,True,0.4761904761904761,25,urban,secondary,3,6,119.52699323896157,0.5,2.3333333333333335,15,114580.25821783004,81131.4319812299,0.6,3,0.0,0.0,22,1,1,0.9491751636390087,0.0,0.48990891725035296
335,15000000.0,formal,True,0.08658008658008656,30,urban,primary,2,7,167.32922551841133,0.42857142857142855,4.142857142857143,14,156723.3387809282,56355.893194172626,0.6428571428571429,9,0.4444444444444444,0.0,11,1,1,1.0,0.0,0.26621632845159326
336,15000000.0,independent,True,0.28138528138528135,42,urban,technical,7,3,206.85260172913942,0.6666666666666666,3.3333333333333335,16,150649.10634152792,74040.43383845237,0.5,12,0.3333333333333333,0.0,19,1,1,1.0,0.0,0.30954292516818477
337,15000000.0,informal,True,0.6883116883116882,19,urban,secondary,6,5,131.64813462934333,0.2,2.0,15,131817.46827349623,79714.85629904839,0.5333333333333333,24,0.0,0.0,30,3,3,0.8283590462660323,0.0,0.5621937377149027
338,15000000.0,independent,True,0.3246753246753246,40,urban,secondary,3,7,150.84933026749874,0.42857142857142855,2.2857142857142856,8,141984.50389136007,64837.19613016385,0.375,42,0.16666666666666666,0.0,25,5,5,0.9131065737553052,0.0,0.4108690235597021
339,15000000.0,independent,True,0.4329004329004328,61,urban,technical,2,2,80.4016802454516,0.0,3.0,12,142069.9539673783,77138.05915534476,0.3333333333333333,6,0.16666666666666666,0.0,15,1,1,0.8552067376568452,0.0,0.48298773566623293
340,15000000.0,formal,True,0.04329004329004328,48,urban,secondary,1,5,160.45064451584804,0.6,3.8,21,137881.97602280637,73343.90506734885,0.7142857142857143,18,0.3888888888888889,0.0,20,2,2,1.0,0.0,0.2586860828880707
341,15000000.0,formal,True,0.09523809523809522,42,rural,secondary,6,4,169.69473771416045,0.0,3.25,8,172606.9708948405,71593.99292821478,0.875,12,0.3333333333333333,0.0,17,1,1,1.0,0.0,0.36505080147282754
342,15000000.0,formal,True,0.05194805194805194,45,rural,university,7,2,230.40763707510337,1.0,5.0,12,171094.8583291925,78365.38736056881,0.6666666666666666,3,0.6666666666666666,0.0,4,1,1,1.0,0.0,0.10232274853963072
343,15000000.0,formal,True,0.2034632034632034,71,rural,university,2,5,171.34049847935532,0.6,3.4,14,119498.2706069764,80311.3390299956,0.5,18,0.16666666666666666,0.0,25,2,2,1.0,0.0,0.36956341186567376
344,15000000.0,formal,True,0.0,47,urban,technical,5,6,173.85054238784747,0.6666666666666666,2.6666666666666665,29,152948.54819992412,71696.54701896766,0.4482758620689655,6,0.5,0.0,13,2,2,1.0,0.0,0.2006035270341353
345,15000000.0,informal,False,0.7965367965367964,48,urban,primary,2,7,133.32878101000267,0.2857142857142857,1.5714285714285714,11,79904.12947610392,62927.969308265165,0.45454545454545453,6,0.0,0.0,26,1,0,0.6286411504660798,1.0,0.8882921292323025
346,15000000.0,independent,True,0.5714285714285713,71,rural,primary,7,3,123.7045699193573,0.3333333333333333,2.6666666666666665,17,105202.18444244635,69225.79289421314,0.5294117647058824,6,0.0,0.0,18,1,1,1.0,0.0,0.5264527560145068
347,15000000.0,formal,True,0.08658008658008656,26,urban,primary,3,4,168.57064400332172,0.25,3.0,14,133310.33111893787,65900.36104966835,0.5,18,0.05555555555555555,0.0,20,2,2,1.0,0.0,0.4382769026328175
348,15000000.0,formal,True,0.04329004329004328,23,urban,secondary,1,4,183.29350012917178,0.25,4.0,15,166823.68950505083,77930.12294857744,0.5333333333333333,12,0.4166666666666667,0.0,21,1,1,1.0,0.0,0.29279366573461424
349,15000000.0,informal,True,0.5194805194805193,43,urban,primary,7,3,131.60654614593818,0.3333333333333333,2.0,12,137814.79827329592,68209.78844625353,0.3333333333333333,27,0.07407407407407407,0.037037037037037035,36,3,3,0.9337653677451895,0.0,0.4991986809765941
350,15000000.0,informal,True,0.4848484848484848,36,rural,university,7,7,150.48196774254816,0.7142857142857143,2.4285714285714284,15,116643.20039119148,57326.60546482082,0.4666666666666667,3,0.3333333333333333,0.0,23,1,1,0.6874152458125551,0.0,0.3359818388195233
351,15000000.0,informal,True,0.4329004329004328,29,urban,technical,3,5,161.69324397906556,0.4,2.4,15,117295.23034183498,69399.80910123003,0.6666666666666666,3,0.0,0.0,30,1,1,0.8451943007885279,0.0,0.4957780792336868
352,15000000.0,informal,True,0.4761904761904761,24,urban,secondary,7,1,159.74107149233217,1.0,2.0,15,83443.58495478322,77834.6606087523,0.4,3,0.0,0.3333333333333333,35,1,1,0.9319856944813699,0.0,0.5112261565294427
353,15000000.0,informal,True,0.6709956709956709,68,urban,primary,2,3,106.65755096180892,0.3333333333333333,2.6666666666666665,8,132896.01570223854,55048.76960090479,0.25,6,0.0,0.0,25,2,2,0.7088681780033115,0.0,0.542371473657983
354,15000000.0,informal,True,0.4761904761904761,53,urban,secondary,2,5,167.4798770345594,0.4,3.2,14,78733.92717801376,46470.10293543535,0.6428571428571429,12,0.25,0.0,26,1,1,0.9671150461245248,0.0,0.40677168406190306
355,15000000.0,informal,True,0.4761904761904761,57,urban,secondary,4,6,162.7864800538768,0.5,2.3333333333333335,6,128086.76618127967,49484.84887609609,0.6666666666666666,9,0.1111111111111111,0.0,27,1,1,1.0,0.0,0.44727443869217354
356,15000000.0,informal,True,0.4329004329004328,24,urban,technical,5,4,162.21016073771983,0.5,2.75,9,118274.09264236875,77504.8962312995,0.5555555555555556,9,0.5555555555555556,0.0,18,1,1,1.0,0.0,0.2698153428753357
357,15000000.0,informal,True,0.5194805194805193,37,urban,primary,3,8,148.54569829621954,0.625,2.625,16,106750.48403990747,56558.42802133359,0.5,27,0.07407407407407407,0.037037037037037035,37,4,4,0.9225667921635843,0.0,0.46189351223818703
358,15000000.0,independent,True,0.28138528138528135,53,urban,technical,6,3,117.77635072022508,0.3333333333333333,2.6666666666666665,10,113091.49143405588,55362.15517109842,0.6,12,0.16666666666666666,0.0,25,1,1,1.0,0.0,0.41612912156363335
359,15000000.0,informal,True,0.5194805194805193,48,urban,primary,6,2,121.0908219267905,0.5,3.0,8,101383.51690150474,69505.34022090126,0.5,12,0.0,0.0,29,1,1,0.757844087636876,0.0,0.496830098834473
360,15000000.0,informal,True,0.5194805194805193,57,urban,primary,1,2,139.12515143257627,0.5,3.0,15,108577.96262973611,65081.37507554981,0.5333333333333333,18,0.0,0.0,27,3,3,0.9668442966067273,0.0,0.496830098834473
361,15000000.0,informal,True,0.4329004329004328,56,urban,university,7,2,130.36536303287332,0.0,1.0,11,118116.98111750706,63525.01070412997,0.5454545454545454,12,0.08333333333333333,0.0,21,2,2,0.9739201368034638,0.0,0.5149635945848675
362,15000000.0,informal,True,0.5194805194805193,41,urban,primary,2,4,87.85563328417871,0.25,2.25,9,95312.66661686434,68756.75494525941,0.4444444444444444,9,0.2222222222222222,0.0,26,1,1,1.0,0.0,0.44353700063674867
363,15000000.0,informal,True,0.7229437229437229,62,rural,primary,4,1,76.30616458960668,0.0,1.0,7,129639.83714311771,87997.65262009604,0.5714285714285714,15,0.0,0.06666666666666667,34,2,0,0.5779414386718129,1.0,0.8022203150521856
364,15000000.0,formal,True,0.04329004329004328,32,urban,secondary,3,13,155.50013274128366,0.7692307692307693,3.4615384615384617,16,122382.90720523242,54896.99082639287,0.6875,6,0.3333333333333333,0.0,12,1,1,1.0,0.0,0.2583581253607001
365,15000000.0,independent,True,0.3246753246753246,22,urban,secondary,4,4,123.63846096046588,0.5,2.75,14,123493.78413480824,47296.97440480367,0.6428571428571429,6,0.16666666666666666,0.0,15,1,1,1.0,0.0,0.4017330638686636
366,15000000.0,informal,True,0.7229437229437229,70,rural,primary,1,2,211.2319611799943,0.0,2.0,8,86125.38209242496,44266.96268385179,0.5,9,0.0,0.2222222222222222,31,1,1,1.0,0.0,0.6501573415280123
367,15000000.0,formal,True,0.3419913419913419,19,urban,none,3,5,132.25010858921524,0.2,2.6,16,139046.1151354244,64230.637857224814,0.4375,21,0.047619047619047616,0.047619047619047616,34,3,3,0.9866072269813709,0.0,0.5007336452479167
368,15000000.0,informal,True,0.5714285714285713,34,rural,primary,1,2,169.39070064527178,1.0,2.5,9,89384.0485736106,54819.76967692824,0.4444444444444444,3,0.3333333333333333,0.0,20,1,1,0.7958840520209008,0.0,0.3132803632236095
369,15000000.0,informal,True,0.4761904761904761,24,urban,secondary,7,6,122.81537064980124,0.8333333333333334,2.5,16,94736.8914362455,70221.71530570135,0.625,6,0.0,0.16666666666666666,33,1,1,1.0,0.0,0.48990891725035296
