application_id,client_id,apply_date,amount_requested,product_type,decision_score,decision
990,542,2024-10-14,100000.0,micro,1.0,approved
991,543,2024-03-30,958123.5818197769,micro,0.7619115087581675,approved
992,543,2024-08-05,428087.5275243419,micro,0.7818907088354583,approved
993,544,2024-04-13,100000.0,nano,1.0,approved
995,545,2024-09-13,318352.97997784044,nano,0.6886348751909105,approved
994,545,2024-09-27,314550.43810569873,nano,1.0,approved
996,546,2024-02-28,828299.6061870783,nano,0.9193377965529823,approved
997,547,2024-03-02,1102139.117097096,nano,0.5785571073066011,rejected
998,547,2024-04-25,895794.369656182,micro,0.6229734186021123,approved
1000,548,2024-02-28,333365.04833283625,nano,0.9037901545639269,approved
1001,548,2024-06-14,261343.46422831476,nano,0.9807299547792409,approved
999,548,2024-10-18,685318.939479595,micro,0.8231236025359916,approved
1002,549,2024-01-03,457970.2559986982,nano,1.0,approved
1003,550,2024-07-08,555879.0645995849,nano,1.0,approved
1005,551,2024-08-11,104834.52327332995,nano,1.0,approved
1004,551,2024-08-29,869827.1356499137,nano,1.0,approved
1007,552,2024-05-15,613751.2899582306,micro,0.8363330615217812,approved
1006,552,2024-07-13,909893.5002800768,reload,0.8786937957762949,approved
1008,553,2024-11-02,646265.2295624964,nano,1.0,approved
1009,554,2024-11-06,694163.7502938986,micro,0.9725839464299748,approved
1010,555,2024-11-06,486400.0942747259,micro,1.0,approved
1011,556,2024-03-04,679685.9295929868,reload,0.5174604233629779,rejected
1012,556,2024-04-25,913540.40043777,nano,0.8941162414758802,approved
1013,557,2024-06-27,942380.9972818953,nano,1.0,approved
1014,557,2024-07-22,342456.30819748493,micro,1.0,approved
1015,558,2024-07-22,650877.1354311798,nano,0.8754366030759299,approved
1016,559,2024-03-02,657667.3577964832,nano,0.9152534792128763,approved
1018,559,2024-05-05,849823.1466128428,nano,1.0,approved
1017,559,2024-05-30,361593.02349573676,reload,0.9074317889027887,approved
1019,560,2024-05-31,714869.2056728591,reload,0.9918627725065624,approved
1020,560,2024-07-31,395823.700074692,nano,0.9725550619627787,approved
1021,561,2024-01-07,257878.26169336494,reload,0.9323423771890151,approved
1022,561,2024-10-03,499664.12249830243,micro,0.6909529157995968,approved
1024,562,2024-01-09,700978.2141813248,nano,0.8909615240971948,approved
1023,562,2024-09-03,168219.05230809026,nano,1.0,approved
1025,562,2024-09-07,802917.0588890216,micro,0.5984124113760683,approved
1026,563,2024-11-01,570173.9598503994,micro,1.0,approved
1027,564,2024-05-28,237639.45851300866,nano,1.0,approved
1028,565,2024-07-03,171385.19448026456,reload,0.6713187197617154,approved
1029,565,2024-07-04,644557.9078227,nano,1.0,approved
1032,566,2024-08-14,441834.1120488392,micro,0.8491251780851085,approved
1031,566,2024-09-17,762844.3855139896,reload,0.8891150325867575,approved
1030,566,2024-12-22,437181.1778230243,micro,0.8655366377307661,approved
1033,567,2024-01-19,100000.0,nano,1.0,approved
1034,567,2024-08-28,813876.6917904664,nano,1.0,approved
1035,568,2024-12-23,239311.19080523012,nano,1.0,approved
1036,568,2024-12-27,614364.7032702703,nano,0.8036561416411725,approved
1037,569,2024-11-17,198498.3018440589,micro,1.0,approved
1038,570,2024-05-01,487055.7740458696,nano,1.0,approved
1039,571,2024-01-07,543064.8993376506,nano,0.7255118572695715,approved
1040,572,2024-07-03,264732.9162061953,micro,1.0,approved
1041,573,2024-09-23,609872.2235111243,micro,0.7570261838591751,approved
1042,574,2024-07-12,449506.38791858044,reload,0.9117210811875175,approved
1043,575,2024-09-30,683724.8374435023,nano,0.8949093728272908,approved
1044,576,2024-10-01,431048.59309838526,nano,0.8647401062321636,approved
1045,577,2024-09-28,360668.6462523609,reload,0.7832653859543708,approved
1046,578,2024-01-27,698524.1173153925,nano,0.8742075585410484,approved
1048,578,2024-02-07,972761.9112162439,nano,1.0,approved
1047,578,2024-06-29,334446.41443863325,nano,0.7588081252247076,approved
1049,579,2024-05-10,734195.1011241077,reload,1.0,approved
1050,580,2024-03-11,391258.5016255384,nano,1.0,approved
1051,581,2024-09-14,721174.876252387,nano,1.0,approved
1052,582,2024-06-08,240446.7339164588,nano,0.7832570889536928,approved
1053,583,2024-07-19,644635.0839008788,nano,1.0,approved
1054,584,2024-02-07,547419.3255747041,nano,0.7936342160961639,approved
1055,584,2024-10-28,647525.7301697744,micro,1.0,approved
1056,585,2024-06-04,100000.0,nano,0.8117102796228532,approved
1060,586,2024-04-20,875715.4600359531,micro,1.0,approved
1059,586,2024-04-29,100000.0,nano,1.0,approved
1058,586,2024-05-19,252737.83852083667,reload,1.0,approved
1057,586,2024-05-30,483301.73234352615,micro,1.0,approved
1061,586,2024-11-08,100000.0,nano,1.0,approved
1063,587,2024-01-27,413382.03093030694,nano,0.7840588157895112,approved
1066,587,2024-04-12,318667.9062934831,nano,0.9003885136059868,approved
1062,587,2024-04-22,532682.9544040362,micro,1.0,approved
1064,587,2024-08-11,564791.5665916915,nano,1.0,approved
1065,587,2024-12-15,733997.0654870807,micro,0.8841797837452051,approved
1068,588,2024-02-01,429724.2466526808,micro,1.0,approved
1067,588,2024-06-29,502455.68800639384,nano,1.0,approved
1069,589,2024-08-01,212453.7693525536,nano,0.7343367317919758,approved
1070,589,2024-10-06,245890.8025222714,micro,0.9413784126903891,approved
1072,590,2024-01-16,838337.5622749301,micro,0.5012436890303935,rejected
1073,590,2024-02-16,859621.7529278407,micro,0.8559097647029523,approved
1071,590,2024-09-11,906051.0264729795,nano,0.930463658642416,approved
1075,591,2024-01-12,653009.037269075,micro,0.8086078855262899,approved
1077,591,2024-01-16,832786.6427274426,reload,0.9401287682853252,approved
1076,591,2024-01-29,781264.2530563867,micro,0.8142331062253967,approved
1074,591,2024-08-31,1080253.4311667806,micro,0.8251355495117603,approved
1078,591,2024-10-29,511413.4080036693,micro,1.0,approved
1079,592,2024-08-02,842185.5225698508,micro,0.48481114221583754,rejected
1081,592,2024-08-29,871731.720507647,reload,0.7477306092180874,approved
1080,592,2024-10-29,335536.8513741964,micro,0.45003949415305955,rejected
1082,593,2024-02-01,743385.7856858766,nano,0.84071099461101,approved
1083,593,2024-04-19,403395.7770693087,micro,1.0,approved
1084,593,2024-04-28,100000.0,nano,0.9721760643460226,approved
1085,594,2024-02-28,249999.4894151108,nano,1.0,approved
1086,594,2024-02-29,593537.3859964521,nano,1.0,approved
1087,595,2024-02-16,642959.7388406252,nano,1.0,approved
1088,595,2024-12-16,923685.323073508,nano,0.842630248803847,approved
1089,596,2024-01-05,615689.4911152811,micro,0.8308092908544386,approved
1091,596,2024-01-17,537715.9666636321,micro,0.873524684278073,approved
1090,596,2024-06-10,760301.9524975286,nano,0.7301208886890388,approved
1093,596,2024-06-22,755706.7626339337,nano,0.6485012989860249,approved
1092,596,2024-12-10,771793.9182808909,reload,1.0,approved
1094,597,2024-04-08,940296.8255068492,nano,1.0,approved
1095,598,2024-01-07,525935.625612832,micro,1.0,approved
1096,598,2024-08-23,184961.52560043323,micro,1.0,approved
1097,599,2024-04-26,605243.6167998675,nano,0.9837498118410914,approved
1098,600,2024-10-22,511069.23269236274,reload,0.9400221540915549,approved
1100,601,2024-03-17,557041.0180957683,nano,0.7971112419940064,approved
1099,601,2024-12-02,680968.803083592,reload,0.9465509118331249,approved
1102,602,2024-02-22,533750.2630960374,nano,1.0,approved
1103,602,2024-06-17,462153.26247928763,nano,1.0,approved
1101,602,2024-10-26,495228.6621243347,nano,1.0,approved
1104,603,2024-11-10,552639.9485759725,nano,0.8254414030657375,approved
1105,604,2024-06-19,383831.31172154855,micro,1.0,approved
1106,605,2024-08-16,364021.8668069588,nano,1.0,approved
1107,606,2024-03-15,405626.0291470561,nano,1.0,approved
1109,607,2024-11-07,618885.9182391928,nano,1.0,approved
1108,607,2024-12-24,349739.101682361,nano,0.9852406865087693,approved
1111,608,2024-03-20,113210.15387186815,reload,1.0,approved
1110,608,2024-11-30,178667.45283300837,nano,1.0,approved
1112,609,2024-08-09,864707.0543226304,micro,0.9188538528401728,approved
1114,609,2024-09-01,868639.3719278487,micro,0.5347922905849514,rejected
1113,609,2024-10-06,872528.2463454594,nano,0.6759096567604993,approved
1115,610,2024-05-05,538581.6835435915,nano,1.0,approved
1116,610,2024-09-01,136982.51390812016,reload,1.0,approved
1117,611,2024-08-12,281337.94545441907,micro,1.0,approved
1118,612,2024-08-29,593579.7584759492,nano,0.636447082564649,approved
1119,613,2024-02-09,392112.9241776349,micro,0.67870640994497,approved
1121,614,2024-03-16,760257.4667699235,micro,0.4848003597204448,rejected
1120,614,2024-12-24,400162.1633345594,reload,1.0,approved
1122,615,2024-07-26,420541.63145841827,micro,1.0,approved
1123,615,2024-09-04,582361.3383416067,nano,1.0,approved
1124,616,2024-11-30,494761.4347400835,nano,0.8473060483463899,approved
1125,617,2024-06-22,386519.4863073316,nano,0.8931468929882415,approved
1127,618,2024-01-31,1035422.6978393497,nano,0.8480977525221841,approved
1126,618,2024-08-06,562351.4022751856,nano,1.0,approved
1128,619,2024-11-01,100000.0,micro,1.0,approved
1130,620,2024-04-20,100000.0,micro,0.790080657524261,approved
1129,620,2024-08-22,739040.8731810505,nano,0.8383977852109422,approved
1131,621,2024-03-07,651869.3837237267,micro,0.8547662800968272,approved
1132,621,2024-07-24,612181.1920672238,nano,0.5597481414338819,rejected
1133,622,2024-12-25,963311.7500191616,nano,0.9196499297381878,approved
1134,623,2024-11-18,329651.96293094,nano,1.0,approved
1135,624,2024-04-16,489338.0274554738,micro,1.0,approved
1136,624,2024-07-11,487838.64007406717,micro,1.0,approved
1137,625,2024-03-24,663959.1774470094,micro,1.0,approved
1140,625,2024-05-16,531706.814025411,nano,0.9962004534121388,approved
1138,625,2024-07-07,554921.7166769485,micro,1.0,approved
1139,625,2024-07-10,655585.4059168311,nano,0.7613552537944055,approved
1141,626,2024-03-29,244049.01684257918,nano,1.0,approved
1143,626,2024-05-06,915149.0327904513,micro,0.7024819892343062,approved
1142,626,2024-07-14,691725.3076707246,nano,0.685816770206068,approved
1144,627,2024-10-27,398731.76103193976,nano,0.9546052854792004,approved
1148,628,2024-01-26,633277.3333943377,reload,0.9899858592179994,approved
1146,628,2024-03-13,452686.07365278515,nano,0.8734735521087542,approved
1147,628,2024-04-22,543842.8354666446,micro,0.7009036286589714,approved
1149,628,2024-04-23,670765.5616944468,micro,0.8215501715897603,approved
1145,628,2024-05-26,713284.7905431113,nano,1.0,approved
1150,629,2024-04-19,934143.9667985656,micro,1.0,approved
1153,630,2024-01-19,460532.3726917778,micro,0.9375979783368182,approved
1152,630,2024-10-14,385186.5903018913,reload,0.8512183125983022,approved
1151,630,2024-11-11,615589.2268362737,nano,1.0,approved
1154,631,2024-12-19,1186562.0393388106,nano,0.9994591551700689,approved
1155,632,2024-09-05,669626.466886773,nano,0.26068043131789365,rejected
1156,633,2024-01-30,878548.2176126768,micro,0.7283624995619551,approved
1158,634,2024-03-22,105864.68240686576,reload,1.0,approved
1157,634,2024-04-27,662183.8721675145,nano,0.999845357680154,approved
1159,635,2024-02-02,576848.3456898755,micro,0.9884496002143079,approved
1161,635,2024-05-03,100000.0,micro,0.8795979059941684,approved
1160,635,2024-09-26,760082.9806197479,micro,1.0,approved
1162,636,2024-02-18,624362.5884524321,micro,1.0,approved
1164,636,2024-07-24,414007.36677130155,micro,1.0,approved
1163,636,2024-09-25,506271.08714782324,micro,0.8739818335237354,approved
1165,637,2024-08-23,100000.0,micro,1.0,approved
1166,638,2024-09-04,1042893.5254167859,micro,0.8620872268701741,approved
1168,639,2024-05-13,470295.31784469413,micro,0.9133257789956559,approved
1167,639,2024-06-14,708411.3989462976,nano,0.8192663325132868,approved
1169,640,2024-05-02,361564.8109278296,micro,1.0,approved
1170,641,2024-08-26,599708.5431640173,nano,1.0,approved
1171,642,2024-02-24,610731.4114559588,nano,0.7995039710554382,approved
1172,643,2024-06-17,715624.8471297062,micro,1.0,approved
1173,644,2024-12-16,442579.40471096383,micro,1.0,approved
1174,645,2024-04-01,1279598.1568379132,micro,1.0,approved
1175,645,2024-09-10,348769.45280617866,micro,1.0,approved
1176,646,2024-09-25,830564.9147475323,nano,1.0,approved
1177,647,2024-06-21,660773.3226753066,micro,0.8872855796802896,approved
1178,648,2024-02-26,743901.4964593472,nano,1.0,approved
1180,649,2024-01-16,859146.5827341377,micro,1.0,approved
1181,649,2024-04-27,367912.24293967034,micro,0.8561785286625495,approved
1179,649,2024-05-18,547415.0869519915,micro,0.9426361229118114,approved
1182,650,2024-07-07,1209737.4168363279,nano,0.8827967994451191,approved
1183,651,2024-09-13,449433.1686127144,micro,1.0,approved
1184,652,2024-02-20,468880.51618401444,nano,1.0,approved
1185,652,2024-07-20,511657.55443567404,micro,1.0,approved
1187,653,2024-04-23,410862.021516114,micro,1.0,approved
1186,653,2024-07-12,578872.8943420372,nano,1.0,approved
1188,653,2024-07-23,599894.6204131936,reload,0.7764781730263182,approved
1189,653,2024-08-21,690864.7423715236,micro,1.0,approved
1190,654,2024-03-31,451545.43929378217,micro,0.709930242484607,approved
1192,655,2024-01-14,1173042.2075999016,nano,0.5699739225124261,rejected
1191,655,2024-11-21,662516.0998831084,micro,0.4156447425615214,rejected
1194,656,2024-06-06,473382.55383156857,nano,0.7196528106093493,approved
1193,656,2024-07-11,501789.99798245396,nano,0.9848171627641181,approved
1195,657,2024-12-25,589902.4552091924,nano,1.0,approved
1197,658,2024-06-22,864494.6198587444,micro,0.5991167257677898,rejected
1196,658,2024-06-30,683479.9780400216,nano,0.5930241645006025,rejected
1198,658,2024-12-29,276227.0775759881,micro,0.6273655747993788,rejected
1201,659,2024-06-25,358682.5807739572,micro,0.8778195034430465,approved
1199,659,2024-08-15,930573.6465334035,nano,1.0,approved
1200,659,2024-08-31,821325.5956113829,nano,1.0,approved
1202,660,2024-09-08,827510.4558873689,micro,1.0,approved
1203,661,2024-08-05,700529.0047340738,nano,0.7932862282722721,approved
1206,662,2024-02-27,862882.9716727997,nano,0.8300869143073374,approved
1204,662,2024-07-26,585490.2039085639,nano,0.6925070712273601,approved
1207,662,2024-08-22,775499.6750382294,nano,1.0,approved
1208,662,2024-11-16,1073592.9012094694,nano,1.0,approved
1205,662,2024-12-27,418108.2200179481,reload,1.0,approved
1209,663,2024-04-04,495422.46450674173,micro,1.0,approved
1210,664,2024-02-15,879316.1346402724,nano,1.0,approved
1211,665,2024-10-01,530678.4945511417,nano,0.9324351099080416,approved
1212,666,2024-10-11,473975.52980035596,nano,1.0,approved
1214,667,2024-01-14,558721.9409687159,nano,1.0,approved
1213,667,2024-05-13,505768.26361333457,micro,1.0,approved
1215,668,2024-12-03,876840.5034178884,nano,1.0,approved
1216,669,2024-05-26,532403.0044654694,nano,1.0,approved
1217,670,2024-01-11,327844.2617087085,micro,1.0,approved
1218,671,2024-03-07,337357.402429503,nano,0.8778196967560293,approved
1219,672,2024-12-09,724028.968289232,nano,0.5368792074297462,approved
1220,673,2024-02-04,858329.8248967917,micro,1.0,approved
1221,673,2024-03-05,144063.21770546114,micro,0.8964828708001582,approved
1222,674,2024-12-20,806390.6886295363,micro,0.566729008287127,rejected
1223,675,2024-01-16,901442.9284322315,nano,0.7127456767495673,approved
1225,675,2024-01-27,546133.9993293191,micro,0.8248839770893367,approved
1224,675,2024-05-14,626363.3810197897,nano,1.0,approved
1226,676,2024-10-05,459475.79040056444,micro,0.8690035788376007,approved
1227,677,2024-03-31,568263.6047715457,nano,0.8619388065604711,approved
1229,678,2024-04-09,656858.2864409443,nano,0.7853761642553548,approved
1228,678,2024-04-26,641343.8854591791,nano,0.7580937443957284,approved
1230,679,2024-12-15,505973.17676701443,micro,1.0,approved
1233,680,2024-03-17,696490.4246107081,nano,1.0,approved
1231,680,2024-09-24,100000.0,micro,1.0,approved
1232,680,2024-12-01,164914.13498414552,nano,1.0,approved
1234,681,2024-02-05,824342.7234299027,micro,0.9288997798100883,approved
1236,681,2024-08-07,682884.0750380695,nano,0.9670314917315072,approved
1235,681,2024-08-21,521545.95069296146,reload,1.0,approved
1239,682,2024-02-02,1004935.1511458526,micro,1.0,approved
1238,682,2024-05-15,395913.5731686111,nano,1.0,approved
1237,682,2024-12-20,569096.7017796523,nano,1.0,approved
1241,683,2024-02-08,398908.61820364476,nano,0.8173394056688199,approved
1240,683,2024-09-22,801242.3560506452,nano,0.7974440401152751,approved
1243,684,2024-05-21,844345.7523924187,micro,0.8409378503378766,approved
1244,684,2024-05-24,607913.680139905,nano,0.9939010091552807,approved
1242,684,2024-05-31,730176.1412181681,micro,0.8385172491169992,approved
1245,685,2024-08-30,738043.9174551885,nano,0.7807273463897593,approved
1246,686,2024-07-13,770077.0899297221,nano,0.9556287258707754,approved
1247,687,2024-11-07,334657.1071867192,nano,1.0,approved
1248,688,2024-06-26,289975.06970051955,nano,0.7478025211034942,approved
1250,688,2024-09-01,235891.30887462024,micro,0.9034238002693561,approved
1249,688,2024-10-28,1011233.5809948045,micro,0.8508236605187078,approved
1251,689,2024-04-03,411374.8540235193,nano,0.8991208350440993,approved
1252,690,2024-12-08,1068478.894449491,reload,0.7608302296927184,approved
1253,690,2024-12-26,1244395.08575994,nano,0.9104701880455786,approved
1254,691,2024-08-25,643394.4014970567,nano,0.6926515989407827,approved
1255,692,2024-02-27,488301.2702665823,nano,0.7253897568929165,approved
1256,693,2024-10-19,540834.9835480568,micro,0.7548884868174758,approved
1257,694,2024-03-10,660725.1015565321,nano,0.9220551966762287,approved
1258,695,2024-09-30,190671.2027007384,nano,1.0,approved
1263,696,2024-01-13,493422.63304056146,reload,0.7223355119751228,approved
1259,696,2024-02-11,469226.90980802523,nano,0.8002993515965553,approved
1262,696,2024-07-09,530944.7729005612,nano,1.0,approved
1260,696,2024-10-17,100000.0,nano,1.0,approved
1261,696,2024-11-04,421626.522250128,nano,0.7572733605258981,approved
1264,697,2024-09-15,399082.7763801494,nano,0.9645656157683067,approved
1265,698,2024-03-28,1102837.3717993905,micro,1.0,approved
1267,698,2024-04-05,390085.74210177304,nano,0.8826128690202959,approved
1266,698,2024-05-18,503678.17386373354,micro,0.6972612576013694,approved
1268,699,2024-05-27,100000.0,micro,0.9830864441043761,approved
1269,699,2024-07-11,588464.5398648744,nano,1.0,approved
1271,700,2024-05-23,731397.5141276862,nano,0.7305547965778415,approved
1272,700,2024-06-07,965467.5463822739,micro,0.7181522880375472,approved
1270,700,2024-11-14,537636.3412194282,micro,0.7744983912310663,approved
1273,701,2024-12-10,932560.8434481809,nano,0.7682627992823571,approved
1276,702,2024-03-15,805886.3671951948,micro,0.7804035847404817,approved
1275,702,2024-08-22,507731.9348060299,nano,0.8831604402577511,approved
1274,702,2024-11-13,883150.9424864966,nano,1.0,approved
1277,703,2024-03-09,494570.5404762915,reload,0.9145441018763484,approved
1278,703,2024-11-16,403334.5635134427,micro,0.9001120679566293,approved
1279,704,2024-05-17,483376.17808204866,nano,1.0,approved
1281,705,2024-02-25,886495.5819243639,nano,1.0,approved
1280,705,2024-08-07,782658.7609138311,nano,1.0,approved
1282,706,2024-03-12,629332.5420476246,nano,0.8789035593132073,approved
1283,707,2024-02-05,278975.83255765575,micro,0.92089943766154,approved
1284,707,2024-06-13,323152.4948159163,micro,0.8345826074255736,approved
1285,708,2024-11-29,271484.4261585007,nano,1.0,approved
1286,709,2024-01-09,531372.3837095799,nano,0.9335052304715129,approved
1288,710,2024-04-24,663360.5319265092,micro,1.0,approved
1289,710,2024-11-07,592968.2286154759,nano,0.875862280264208,approved
1287,710,2024-11-13,933843.9895603129,nano,1.0,approved
1290,711,2024-03-23,421613.0938381104,nano,1.0,approved
1291,711,2024-04-06,271918.1155034274,micro,0.6729244307197384,approved
1293,712,2024-01-16,805915.5418670721,micro,1.0,approved
1292,712,2024-08-31,950861.0084048618,nano,0.8460545903454197,approved
1296,713,2024-03-31,290351.29257789615,reload,1.0,approved
1295,713,2024-06-25,1007452.958871607,nano,1.0,approved
1294,713,2024-07-21,825714.3703982129,nano,1.0,approved
1298,714,2024-01-08,812058.0643205713,micro,0.989617200301482,approved
1297,714,2024-06-16,1199353.4377982975,micro,0.9354398651276724,approved
1299,715,2024-08-27,100000.0,micro,0.7626675015559446,approved
1302,716,2024-01-18,499492.75116304005,micro,1.0,approved
1301,716,2024-04-01,311880.607207638,micro,1.0,approved
1300,716,2024-06-10,497178.37844969094,reload,0.827101392399003,approved
1303,717,2024-01-05,1042274.9769029801,nano,0.9740959658875274,approved
1305,718,2024-02-22,655937.26743316,nano,0.8802436721613406,approved
1304,718,2024-06-20,855760.5578351305,nano,0.7929540629729974,approved
1306,719,2024-12-30,493261.06682385487,micro,1.0,approved
1307,720,2024-07-01,714362.2146971987,micro,1.0,approved
1309,721,2024-01-26,260943.53779000972,micro,1.0,approved
1308,721,2024-06-12,655870.6737957867,nano,1.0,approved
1310,721,2024-11-04,612606.0126443454,nano,1.0,approved
1311,722,2024-10-20,454074.5411414341,nano,1.0,approved
1312,723,2024-02-28,871870.9762017776,reload,0.6943523239460883,approved
1313,723,2024-08-06,850802.8250219736,nano,0.7408066755044257,approved
1315,724,2024-03-13,614335.1190331792,reload,0.6821213674699429,approved
1317,724,2024-03-28,1068786.4401291977,nano,0.8181653566931242,approved
1314,724,2024-06-08,313655.0465298831,micro,0.7352137704237938,approved
1316,724,2024-06-10,196746.99081225554,micro,0.6803435786465007,approved
1318,725,2024-03-05,843154.7450238084,micro,1.0,approved
1319,725,2024-12-26,100000.0,nano,1.0,approved
1320,725,2024-12-30,245531.71507101035,nano,1.0,approved
1321,726,2024-12-30,620462.3492691205,nano,1.0,approved
1322,727,2024-04-09,610960.4852292945,nano,1.0,approved
1323,727,2024-06-03,999441.8483718478,nano,1.0,approved
1325,728,2024-03-31,392140.5633318592,reload,0.9730360029677391,approved
1324,728,2024-07-04,637120.4217744488,nano,0.9053987471511621,approved
1326,729,2024-01-02,822344.553283983,nano,0.8429783266334854,approved
1327,729,2024-08-16,270933.6352286419,nano,0.9853249911902464,approved
1328,730,2024-11-17,935529.8370317612,nano,1.0,approved
1329,731,2024-09-15,100000.0,micro,1.0,approved
1330,732,2024-10-25,405910.89392315474,reload,0.9684857506590417,approved
1333,733,2024-06-01,569085.0438527692,micro,0.9021170473849531,approved
1331,733,2024-07-02,562783.182779639,micro,0.8801685840677446,approved
1332,733,2024-07-10,387587.57543416624,nano,1.0,approved
1335,734,2024-01-05,769409.1953137793,nano,0.9088761156054898,approved
1334,734,2024-05-01,1137318.9086688727,micro,1.0,approved
1336,735,2024-05-14,364907.91607024835,nano,1.0,approved
1340,736,2024-01-22,673893.9717586277,nano,1.0,approved
1338,736,2024-03-22,846189.9727949296,nano,0.9973358578568502,approved
1337,736,2024-07-17,359127.1533416363,micro,0.9465790838373803,approved
1339,736,2024-10-09,632289.9571430023,nano,1.0,approved
1341,737,2024-04-19,100000.0,nano,1.0,approved
1342,737,2024-08-15,164696.18860979436,nano,1.0,approved
1343,738,2024-02-25,724332.9098634284,micro,1.0,approved
1347,739,2024-01-27,587033.5011353412,micro,1.0,approved
1344,739,2024-02-26,200252.46291614586,nano,1.0,approved
1345,739,2024-05-23,487762.25317068974,nano,1.0,approved
1346,739,2024-06-01,358346.3381528377,micro,1.0,approved
1348,740,2024-07-29,329283.6836059049,micro,0.8217811813110636,approved
1349,741,2024-04-15,184611.69794390665,nano,1.0,approved
1350,742,2024-08-06,100000.0,nano,0.9902859185066649,approved
1352,743,2024-04-08,653336.1136260714,micro,0.7804366841964585,approved
1351,743,2024-06-08,546605.108148674,nano,0.822625669632048,approved
1353,744,2024-12-19,788271.2486205206,micro,1.0,approved
1354,745,2024-01-17,813695.0522968408,nano,0.7970054636619169,approved
1355,745,2024-02-02,772814.1380899865,nano,0.6412110743282985,approved
1356,745,2024-07-31,578347.510880694,nano,0.9364034577988907,approved
1357,746,2024-04-11,465971.0563758329,nano,1.0,approved
1359,747,2024-05-07,1160776.6445517903,micro,1.0,approved
1358,747,2024-05-18,410697.49518574856,micro,0.932637085518564,approved
1361,748,2024-04-26,224209.6694612567,micro,0.9653257401587292,approved
1360,748,2024-05-16,394656.68672902527,nano,1.0,approved
1362,748,2024-08-30,477813.021064617,reload,0.9834952553029616,approved
1364,749,2024-04-14,383298.59945700923,nano,0.898824155283201,approved
1363,749,2024-08-18,318891.21953952056,nano,0.7954421083148723,approved
1365,750,2024-01-10,439621.45938364696,nano,0.8281246056960702,approved
1366,751,2024-12-19,950653.3347933987,nano,0.7373744186845762,approved
1367,752,2024-02-14,400133.371902739,nano,0.8446998187798744,approved
1368,752,2024-04-03,782809.9044899695,reload,0.867530098370386,approved
1369,752,2024-11-21,708566.1891107323,micro,0.7068573852507922,approved
1370,752,2024-11-22,1078055.83007896,nano,0.788051582459319,approved
1371,753,2024-07-31,1001422.588997869,nano,1.0,approved
1372,754,2024-03-14,100000.0,nano,1.0,approved
1373,754,2024-08-06,979833.4739767548,reload,1.0,approved
1374,755,2024-03-19,724966.7006673977,nano,0.8443187555324636,approved
1375,756,2024-06-23,795645.0839291979,micro,0.8358835147842939,approved
1376,757,2024-08-24,606673.098792253,nano,0.7243060808137949,approved
1377,757,2024-09-21,981883.1062336096,micro,0.9764142035788442,approved
1379,758,2024-04-11,849525.3863161504,nano,0.8312700075686192,approved
1381,758,2024-08-01,1026872.6991919692,nano,0.6600027962111492,approved
1380,758,2024-08-15,684005.1956638257,reload,0.571433381516494,approved
1378,758,2024-09-04,631449.0268013546,micro,0.6322753450848935,approved
1382,759,2024-01-06,609759.4875004399,micro,1.0,approved
1383,759,2024-10-30,312348.67858357704,micro,1.0,approved
1387,760,2024-07-07,428526.3774027954,nano,0.8242595099255623,approved
1385,760,2024-08-09,449688.01912413945,nano,1.0,approved
1386,760,2024-10-01,342407.6473066353,nano,1.0,approved
1384,760,2024-10-22,624467.0623898321,micro,0.9595974587436609,approved
1388,760,2024-11-28,928644.1946822356,micro,1.0,approved
1390,761,2024-04-08,1091147.2731807772,micro,0.9096574168936347,approved
1392,761,2024-09-21,264751.0534284705,nano,1.0,approved
1391,761,2024-11-06,843962.3869854352,micro,0.7896755927987023,approved
1389,761,2024-11-15,1015482.9555050847,nano,0.695436018591305,approved
1394,762,2024-07-19,477195.2237697267,nano,0.8263799247732722,approved
1395,762,2024-08-31,452066.7680173749,micro,0.7244939746732496,approved
1393,762,2024-12-19,192370.92978229688,nano,0.6178238449345487,rejected
1396,763,2024-02-05,851671.5522492393,micro,1.0,approved
1397,763,2024-10-27,624539.8629002232,micro,1.0,approved
1398,764,2024-01-10,464371.8792815646,micro,0.8919119806215738,approved
1400,764,2024-01-20,613371.2489121073,nano,0.7919620264258177,approved
1401,764,2024-10-09,1166303.3896103818,nano,1.0,approved
1399,764,2024-10-19,590917.0886100264,nano,0.8033925513047137,approved
1404,765,2024-01-20,932147.4213291663,micro,0.8481100663719049,approved
1403,765,2024-02-13,589961.0596516944,nano,0.9157627601263265,approved
1406,765,2024-03-29,744442.4714805229,reload,0.8187603417579254,approved
1405,765,2024-09-30,772070.4713525246,nano,0.8546860915522846,approved
1402,765,2024-10-17,637777.7965123609,micro,1.0,approved
1408,766,2024-02-06,235066.40772563533,nano,0.8907420772820036,approved
1407,766,2024-08-05,482706.40001776244,nano,1.0,approved
1409,767,2024-06-15,726496.5821089513,nano,0.7962059358307685,approved
1410,768,2024-02-15,632822.6893843507,reload,0.6160975048406836,approved
1411,768,2024-02-26,885804.111262399,nano,0.8022971057912897,approved
1412,768,2024-05-19,293024.5390309067,nano,0.9464310784202541,approved
1413,768,2024-12-26,596365.6926245303,micro,0.8506511600209361,approved
1414,769,2024-06-05,778677.6845310582,nano,0.8276648792369992,approved
1415,770,2024-01-26,300596.232628207,micro,0.9482277351296181,approved
1416,771,2024-04-09,329441.4335898762,micro,1.0,approved
